SK_ID_CURR,PAYMENT_RATE,EXT_SOURCE_3,EXT_SOURCE_2,EXT_SOURCE_1,DAYS_BIRTH,DAYS_ID_PUBLISH,DAYS_ID_PUBLISH.1,DAYS_REGISTRATION,DAYS_EMPLOYED,DAYS_EMPLOYED_PERC,AMT_GOODS_PRICE,AMT_CREDIT,AMT_ANNUITY,ANNUITY_INCOME_PERC,REGION_POPULATION_RELATIVE
237489,0.05,0.2940831009471255,0.5183514718122105,0.6609432486999957,-18436,-1902,-1902,-8525.0,-1051.0,0.0570080277717509,135000.0,135000.0,6750.0,0.06,0.01885
298931,0.0292363636363636,0.1940678276718812,0.4056663611479548,0.1724621304041414,-8084,-522,-522,-265.0,-1152.0,0.1425037110341415,742500.0,742500.0,21708.0,0.268,0.026392
296246,0.0466166666666666,0.3170317785834444,0.7104438300271293,0.3034392619888164,-9867,-2524,-2524,-6987.0,-389.0,0.0394243437721698,270000.0,270000.0,12586.5,0.0799142857142857,0.01885
375644,0.0510538461538461,0.6263042766749393,0.6198217548030023,0.3247313402523782,-15946,-4764,-4764,-6416.0,-2371.0,0.1486893264768594,585000.0,585000.0,29866.5,0.3016818181818181,0.011703
128726,0.0482346741612506,0.2707073872651806,0.7789802024066252,0.1706918289734914,-15067,-5044,-5044,-2180.0,-6649.0,0.4412955465587044,900000.0,1024740.0,49428.0,0.3787586206896551,0.016612
370061,0.0293477347551427,0.7062051096536562,0.6877740843979114,0.86803378363767,-22734,-4288,-4288,-14392.0,-1637.0,0.0720066860209378,922500.0,1178217.0,34578.0,0.1182153846153846,0.032561
341311,0.0287771285475793,0.4848514754962666,0.7483976610400448,0.4565296333122332,-14170,-4892,-4892,-4933.0,-2937.0,0.2072688779110797,900000.0,1078200.0,31027.5,0.1532222222222222,0.003813
198624,0.05,0.3441550073724169,0.2996974604013914,0.4978327329628074,-12656,-5263,-5263,-6724.0,-2558.0,0.2021175726927939,540000.0,540000.0,27000.0,0.15,0.02461
359974,0.0544626511809369,0.3062022983135042,0.7517386548326639,0.1898675854602109,-10037,-986,-986,-412.0,-2445.0,0.2435986848659958,477000.0,599778.0,32665.5,0.1613111111111111,0.016612
159010,0.0721443834756924,0.178760465484575,0.7550255373158224,0.6710455856773454,-16323,-4381,-4381,-947.0,-4864.0,0.2979844391349629,679500.0,760225.5,54846.0,0.0812533333333333,0.04622
429589,0.0293698630136986,0.6674577419214722,0.5792699509817999,0.5085277014194743,-19907,-3375,-3375,-1823.0,-463.0,0.023258150399357,985500.0,985500.0,28944.0,0.1738378378378378,0.025164
244776,0.04893,0.5478104658520093,0.7109833463334226,0.6913993942993425,-10287,-714,-714,-1726.0,-828.0,0.0804899387576553,450000.0,450000.0,22018.5,0.1398,0.032561
256926,0.0560140894335385,0.5726825047161584,0.6838727512859896,0.7969547124716495,-13932,-1299,-1299,-1700.0,-3273.0,0.2349267872523686,679500.0,733315.5,41076.0,0.3042666666666667,0.009334
408226,0.05,0.5602843280409464,0.5888213666982403,0.5273602686421339,-11869,-4497,-4497,-2176.0,-4478.0,0.3772853652371725,270000.0,270000.0,13500.0,0.12,0.020713
238515,0.1067391304347826,0.6127042441012546,0.5639674500608648,0.5627207226827066,-9791,-2181,-2181,-31.0,-309.0,0.0315595955469308,207000.0,207000.0,22095.0,0.2455,0.026392
202642,0.0408393432560994,0.4668640059537032,0.6784778666173765,0.8028569983366997,-20143,-3700,-3700,-10590.0,-4433.0,0.2200764533584868,1048500.0,1173060.0,47907.0,0.1935636363636363,0.016612
454861,0.071118530884808,0.7001838506835805,0.3887461407649703,0.3742113495411312,-11931,-4152,-4152,-3238.0,-225.0,0.0188584360070404,225000.0,269550.0,19170.0,0.1704,0.026392
415423,0.05,0.2458512138252296,0.5830172619119978,0.5106506097766818,-15087,-3931,-3931,-204.0,-1047.0,0.069397494531716,180000.0,180000.0,9000.0,0.05,0.00963
213335,0.0679193523634131,0.4812493411434029,0.5736426407840481,0.3391806716667141,-17003,-533,-533,-2867.0,-3917.0,0.2303711109804152,405000.0,469152.0,31864.5,0.07081,0.0072739999999999
359583,0.054466556935508,0.3092753558842053,0.3720489501729413,0.3768501824101878,-10889,-3555,-3555,-2758.0,-3224.0,0.2960786114427404,450000.0,601470.0,32760.0,0.2426666666666666,0.0096569999999999
224578,0.0363278194617457,0.7121551551910698,0.0217736775250248,0.3652143507402297,-12959,-4780,-4780,-4779.0,-1218.0,0.0939887336985878,256500.0,310671.0,11286.0,0.0643076923076923,0.00823
273527,0.054466556935508,0.4776491548517548,0.7181814791727152,0.6727526234041855,-13827,-3307,-3307,-7897.0,-1659.0,0.1199826426556736,450000.0,601470.0,32760.0,0.091,0.072508
245364,0.0275,0.7726311345553628,0.4608354336765129,0.4447918397363529,-13118,-3968,-3968,-7231.0,-2724.0,0.2076536057325811,900000.0,1078200.0,29650.5,0.26356,0.020246
438964,0.0355509181969949,0.6894791426446275,0.4701825889823444,0.8069903179970089,-17769,-1304,-1304,-2927.0,-1191.0,0.067026844504474,900000.0,1078200.0,38331.0,0.1419666666666666,0.010006
333023,0.0380834891957499,0.6626377922738201,0.560258905630074,0.7919445695166897,-21895,-3855,-3855,-10451.0,-1776.0,0.0811144096825759,238500.0,339241.5,12919.5,0.071775,0.018634
153265,0.0514531577577111,0.0995036835288706,0.3854723963706713,0.5768603727324881,-11683,-2745,-2745,-789.0,-760.0,0.065051784644355,283500.0,328405.5,16897.5,0.1072857142857142,0.0105
280106,0.0425360633127933,0.3108182544189319,0.6339019717913126,0.4090169770547793,-13087,-4284,-4284,-7134.0,-841.0,0.0642622449759303,679500.0,760225.5,32337.0,0.2395333333333333,0.025164
344442,0.03621,0.5495965024956946,0.4791741334505528,0.4478128409754651,-15860,-4022,-4022,-7040.0,-117.0,0.0073770491803278,450000.0,450000.0,16294.5,0.452625,0.035792
355759,0.03894,0.4135967602644276,0.6335517388224342,0.2759633576813093,-18537,-2092,-2092,-74.0,-814.0,0.0439121756487025,675000.0,675000.0,26284.5,0.1947,0.00702
436717,0.042515,0.5656079814115492,0.2486929232558465,0.6967989968658282,-17773,-1325,-1325,-4811.0,-1240.0,0.069768750351657,900000.0,900000.0,38263.5,0.26571875,0.015221
211480,0.032474074074074,0.2127563054543414,0.6000446581528881,0.3131559734965965,-14648,-2533,-2533,-7039.0,-1160.0,0.0791916985253959,607500.0,607500.0,19728.0,0.17536,0.0228
171357,0.0293409742120343,0.3893387918468769,0.4541218968775644,0.7745716228148676,-16615,-142,-142,-10720.0,-6119.0,0.3682816731868793,900000.0,1256400.0,36864.0,0.2730666666666667,0.0196889999999999
294165,0.0510583333333333,0.1604889306273446,0.4091296168580241,0.3911298584710528,-15217,-6383,-6383,-3487.0,-1296.0,0.0851679043175396,540000.0,540000.0,27571.5,0.12254,0.01885
165654,0.0794501822600243,0.3376727217405312,0.0481640252665311,0.611194952846507,-12590,-1292,-1292,-1132.0,-3823.0,0.3036536934074662,225000.0,296280.0,23539.5,0.1743666666666666,0.020713
408686,0.04864,0.5352762504724826,0.5337958257248783,0.6776164939842453,-12075,-2149,-2149,-1704.0,-1358.0,0.112463768115942,450000.0,450000.0,21888.0,0.1621333333333333,0.0088659999999999
289235,0.04246621507768,0.4329616670974407,0.4344505740554641,0.7316245202006412,-15092,-621,-621,-11224.0,-3974.0,0.2633183143387225,1215000.0,1335285.0,56704.5,0.2800222222222222,0.005084
256743,0.0324533333333333,0.3077366963789207,0.5178382567092665,0.0889780795763761,-9984,-2637,-2637,-3759.0,-920.0,0.0921474358974359,675000.0,675000.0,21906.0,0.8113333333333334,0.018209
157184,0.0331761370727619,0.7238369900414456,0.6921710704331429,0.5581630707959567,-17325,-877,-877,-12467.0,-6998.0,0.4039249639249639,904500.0,1009566.0,33493.5,0.1654,0.04622
331440,0.0670657199471598,0.3927738606031339,0.6058712342897806,0.296217180997851,-12678,-1815,-1815,-577.0,-1989.0,0.1568859441552295,450000.0,545040.0,36553.5,0.1934047619047619,0.0096569999999999
109218,0.0483307692307692,0.7032033049040319,0.6866506729316755,0.4563037453341627,-13626,-1665,-1665,-2714.0,-4038.0,0.2963452223690004,585000.0,585000.0,28273.5,0.157075,0.0145199999999999
331656,0.0939308972503618,0.7252764347002191,0.7473544683802145,0.8361356668359258,-14404,-2174,-2174,-5357.0,-2375.0,0.1648847542349347,270000.0,298512.0,28039.5,0.1780285714285714,0.04622
360381,0.0360596973428128,0.7281412993111438,0.2064521596162256,0.2781357442856726,-14119,-4649,-4649,-4040.0,-2349.0,0.166371556059211,765000.0,906372.0,32683.5,0.2421,0.007305
403711,0.0263787093314265,0.3825018041447388,0.6552292238951613,0.5117660368618809,-9921,-2571,-2571,-99.0,-580.0,0.0584618486039713,1800000.0,2013840.0,53122.5,0.1046255018567592,0.072508
339493,0.0490416666666666,0.4992720153045617,0.337490386274592,0.5901527649032805,-11172,-3420,-3420,-4576.0,-2046.0,0.1831364124597207,324000.0,324000.0,15889.5,0.088275,0.035792
103264,0.0801666666666666,0.4031416766587513,0.7479032228148498,0.3823271014611089,-12518,-4250,-4250,-4324.0,-5046.0,0.4030995366671992,135000.0,135000.0,10822.5,0.12025,0.022625
435967,0.0397881658920271,0.4170996682522097,0.6953998140502234,0.6449607637443787,-15101,-2386,-2386,-2709.0,-1823.0,0.120720482087279,900000.0,1006920.0,40063.5,0.5935333333333334,0.030755
303248,0.0292375,0.5190973382084597,0.6175776862778064,0.3785892194532472,-9890,-883,-883,-728.0,-2902.0,0.293427704752275,1080000.0,1080000.0,31576.5,0.35085,0.022625
425484,0.029238596491228,0.5937175866150576,0.2622583692422573,0.7207795581052464,-17777,-1331,-1331,-10423.0,-7281.0,0.409574168869888,1282500.0,1282500.0,37498.5,0.2777666666666666,0.015221
225348,0.0516037735849056,0.3123653692278984,0.5578600842408517,0.3993656405723274,-16077,-4609,-4609,-8315.0,-207.0,0.0128755364806866,238500.0,238500.0,12307.5,0.0547,0.019101
233612,0.0293409742120343,0.2418614865234661,0.6227699229109304,0.3012577426711849,-10321,-126,-126,-3955.0,-172.0,0.0166650518360623,900000.0,1256400.0,36864.0,0.1365333333333333,0.0096569999999999
257656,0.053442184337804,0.7738956942145427,0.6378613150428755,0.4839027942870282,-17895,-1428,-1428,-9415.0,-5368.0,0.299972059234423,679500.0,787131.0,42066.0,0.2670857142857142,0.00496
283182,0.0919848035581912,0.22009464485041,0.7309405526125566,0.5159571368148378,-14188,-167,-167,-8018.0,-895.0,0.0630814773047645,450000.0,485640.0,44671.5,0.19854,0.022625
227175,0.1195229681978798,0.6738300778602003,0.6719271753987949,0.7107727155629949,-13971,-4790,-4790,-1664.0,-2955.0,0.2115095555078376,135000.0,152820.0,18265.5,0.101475,0.00733
339969,0.0542466666666666,0.1951984060044098,0.3974216169166953,0.6427960489520632,-11521,-3023,-3023,-1244.0,-4678.0,0.4060411422619564,675000.0,675000.0,36616.5,0.0957294117647058,0.035792
299328,0.05,0.6161216908872079,0.7107990787013864,0.509155110420032,-10325,-2763,-2763,-2761.0,-104.0,0.0100726392251815,270000.0,270000.0,13500.0,0.023076923076923,0.00733
239354,0.0442038353803059,0.41534714488434,0.6702571134869325,0.4128685408709928,-11212,-218,-218,-2667.0,-4360.0,0.3888690688547984,675000.0,835380.0,36927.0,0.4103,0.01885
384778,0.0794461538461538,0.1940678276718812,0.5473721596115815,0.5551744373960058,-12373,-1572,-1572,-1005.0,-595.0,0.0480885799725208,292500.0,292500.0,23238.0,0.2245217391304347,0.0145199999999999
116365,0.0489261724443719,0.816092360478441,0.2753045557461497,0.2254786237767342,-13687,-4216,-4216,-1312.0,-258.0,0.0188500036531014,364500.0,441481.5,21600.0,0.192,0.010032
244934,0.0426198461933291,0.6430255641096323,0.6888343636107258,0.8337945687731538,-18671,-2223,-2223,-9052.0,-3104.0,0.1662471212040062,454500.0,508495.5,21672.0,0.0875636363636363,0.019101
430087,0.0293911713380873,0.6785676886853644,0.162144567666238,0.5595011493534987,-13364,-1812,-1812,-2806.0,-114.0,0.0085303801257108,598500.0,835506.0,24556.5,0.2021111111111111,0.025164
179933,0.0510585003232062,0.3392876999089139,0.7354109142847076,0.7889385893043558,-18633,-2172,-2172,-7842.0,-1779.0,0.0954757687972951,900000.0,1113840.0,56871.0,0.114890909090909,0.022625
347765,0.0727666666666666,0.4561097392782771,0.6786066516284519,0.2813755277292568,-11020,-3536,-3536,-513.0,-2198.0,0.1994555353901996,675000.0,675000.0,49117.5,0.2598809523809524,0.001417
175121,0.0482654600301659,0.1986200451074864,0.546992884637142,0.1921774608295743,-8618,-1279,-1279,-7244.0,-1786.0,0.2072406590856347,675000.0,835380.0,40320.0,0.1357575757575757,0.01885
384050,0.0511856666081152,0.3031463744186309,0.4166196294915375,0.3172141422159836,-9400,-1953,-1953,-3833.0,-536.0,0.0570212765957446,900000.0,1024740.0,52452.0,0.2590222222222222,0.020713
436594,0.0324503311258278,0.6263042766749393,0.5877885735593483,0.2188616191771129,-10627,-3068,-3068,-2109.0,-3272.0,0.3078949844735109,679500.0,679500.0,22050.0,0.1633333333333333,0.0066709999999999
130963,0.0794620253164557,0.4650692149562261,0.3787297398938643,0.1497116575958434,-10843,-3513,-3513,-2822.0,-2509.0,0.2313935257769989,225000.0,284400.0,22599.0,0.1434857142857142,0.018029
433048,0.0293523376928498,0.5370699579791587,0.3395960245207194,0.6910805601308192,-14964,-2037,-2037,-2776.0,-2389.0,0.1596498262496658,1003500.0,1149210.0,33732.0,0.14992,0.020713
278684,0.0396563876651982,0.5709165417729987,0.1541712982556656,0.6613729734669384,-14924,-4893,-4893,-1442.0,-5277.0,0.3535915304207987,1021500.0,1021500.0,40509.0,0.4501,0.0145199999999999
152247,0.0360297965339982,0.3842068130556564,0.6932742309309081,0.5324797910304844,-12359,-2547,-2547,-3516.0,-148.0,0.0119750788898778,945000.0,1169532.0,42138.0,0.1101647058823529,0.072508
396379,0.0752361505387054,0.6801388218428291,0.6889983895243891,0.5750944344767307,-14188,-4143,-4143,-7613.0,-2337.0,0.1647166619678601,234000.0,271066.5,20394.0,0.1133,0.035792
384095,0.0494444444444444,0.6380435278721609,0.643845506770246,0.2532952550776245,-12910,-560,-560,-585.0,-426.0,0.0329976762199845,162000.0,162000.0,8010.0,0.0593333333333333,0.019101
291339,0.0806658130601792,0.248535557339522,0.6522741140951634,0.2026358624913122,-8374,-1066,-1066,-8365.0,-186.0,0.0222116073561022,247500.0,267102.0,21546.0,0.19152,0.01885
264206,0.0560118186203569,0.6263042766749393,0.7208734217699877,0.7198178820546195,-21825,-5199,-5199,-1967.0,-5351.0,0.2451775486827033,675000.0,746280.0,41800.5,0.251054054054054,0.035792
348241,0.0547025254595327,0.7165702448010511,0.3899523446511128,0.5469455834719955,-15638,-4553,-4553,-510.0,-985.0,0.0629875943215245,193500.0,285453.0,15615.0,0.1156666666666666,0.0105
359973,0.05,0.375711009574066,0.4300339767119511,0.1885833148761524,-10500,-1577,-1577,-176.0,-1725.0,0.1642857142857142,180000.0,180000.0,9000.0,0.0444444444444444,0.020713
439637,0.0323789649415692,0.7252764347002191,0.739011830803072,0.6161114083705539,-13242,-4592,-4592,-7107.0,-3443.0,0.2600060413834768,900000.0,1078200.0,34911.0,0.15516,0.010966
239185,0.0585947136563876,0.5744466170995097,0.6843075267824449,0.816825290965496,-19924,-3454,-3454,-7111.0,-1584.0,0.0795021080104396,1021500.0,1021500.0,59854.5,0.2955777777777778,0.0145199999999999
274130,0.0293517607087289,0.5226973172821112,0.2777281390176555,0.2438551871367386,-13457,-3839,-3839,-2189.0,-4912.0,0.3650144905996879,990000.0,1133748.0,33277.5,0.2465,0.0196889999999999
234761,0.0547557481305472,0.4866531565147181,0.6626254289856416,0.2214506771597617,-10085,-2672,-2672,-6086.0,-411.0,0.0407535944471988,184500.0,257562.0,14103.0,0.12536,0.0196889999999999
284646,0.0376982272486525,0.6925590674998008,0.7580423274426845,0.6284748273539105,-12384,-999,-999,-9083.0,-1053.0,0.0850290697674418,238500.0,288873.0,10890.0,0.0968,0.010147
317336,0.051365889674085,0.2471909382666521,0.1534086207034085,0.4377960449284101,-10977,-2572,-2572,-1242.0,-126.0,0.0114785460508335,324000.0,426645.0,21915.0,0.1623333333333333,0.030755
327621,0.0276572064552031,0.3672910183026313,0.1836944945315737,0.4906605421362963,-12196,-3563,-3563,-5780.0,-1257.0,0.1030665792062971,675000.0,808650.0,22365.0,0.2485,0.04622
417598,0.0606785220994475,0.2910973802776635,0.6009364895906814,0.4313668778990955,-11628,-3778,-3778,-6104.0,-1284.0,0.110423116615067,450000.0,521280.0,31630.5,0.1562,0.04622
421642,0.0324533333333333,0.2340151665320674,0.4821163662765078,0.8005524013462221,-20550,-448,-448,-9924.0,-7351.0,0.3577128953771289,675000.0,675000.0,21906.0,0.19472,0.018209
307255,0.0733386075949367,0.5744466170995097,0.5253356281142411,0.4478609291402335,-19375,-2923,-2923,-9471.0,-1574.0,0.0812387096774193,180000.0,227520.0,16686.0,0.1236,0.003813
186071,0.026496,0.1351060157401717,0.6943380567781194,0.2454527727836589,-19616,-3179,-3179,-1916.0,-411.0,0.0209522838499184,1125000.0,1125000.0,29808.0,0.0828,0.031329
301106,0.03032,0.7503751495159068,0.6602651176685302,0.7294145355715281,-16054,-4389,-4389,-5467.0,-6342.0,0.395041734147253,2250000.0,2250000.0,68220.0,0.3032,0.019101
115550,0.0542442693409742,0.8327850252992314,0.274676750909316,0.3411726896339865,-9915,-2564,-2564,-3549.0,-250.0,0.0252143217347453,180000.0,251280.0,13630.5,0.12116,0.008068
132416,0.07334,0.7281412993111438,0.3661370496945313,0.4272866729354415,-15293,-4236,-4236,-2579.0,-175.0,0.0114431439220558,225000.0,225000.0,16501.5,0.1047714285714285,0.0031219999999999
361633,0.0732155653176309,0.2055981385493208,0.5840801117514067,0.4010864848033937,-10729,-2853,-2853,-4447.0,-2821.0,0.2629322397241122,238500.0,288873.0,21150.0,0.1342857142857142,0.016612
337299,0.0994356806287598,0.3201633668633456,0.5723799643198586,0.7091199276872611,-16690,-233,-233,-10157.0,-8405.0,0.5035949670461354,229500.0,241618.5,24025.5,0.1977407407407407,0.020246
430218,0.0275822456144463,0.7421816117614419,0.6325510224341514,0.8619577523009629,-20290,-3840,-3840,-7049.0,-1189.0,0.0586002957121734,1372500.0,1535553.0,42354.0,0.1845490196078431,0.010276
312573,0.0322557463321871,0.6058362647264226,0.5367876292375746,0.4823973703258687,-12216,-4565,-4565,-4558.0,-855.0,0.0699901768172888,679500.0,814041.0,26257.5,0.145875,0.018029
286480,0.0292371541501976,0.6738300778602003,0.45509782822071,0.3900715043345215,-13337,-5112,-5112,-7149.0,-2770.0,0.2076928844567744,1138500.0,1138500.0,33286.5,0.4931333333333333,0.018801
445335,0.042484,0.3606125659189888,0.5390216065117245,0.2072563091629797,-10563,-2968,-2968,-930.0,-237.0,0.0224368077250781,1125000.0,1125000.0,47794.5,0.019310909090909,0.018209
269264,0.05446967959012,0.3062022983135042,0.4848577476376822,0.4213876160623772,-8574,-1206,-1206,-6890.0,-200.0,0.0233263354327035,468000.0,588465.0,32053.5,0.1582888888888889,0.010006
290814,0.0397881658920271,0.0944516919837718,0.2955968820184014,0.7802659964857637,-18505,-2060,-2060,-2458.0,-240.0,0.0129694677114293,900000.0,1006920.0,40063.5,0.1435967741935483,0.008625
404762,0.0729316035051781,0.6313545365850379,0.3876762551151542,0.3742982941134002,-11747,-3750,-3750,-5214.0,-846.0,0.0720183876734485,675000.0,790830.0,57676.5,0.4272333333333333,0.035792
296328,0.072756183745583,0.4118485559242397,0.5890013636244097,0.6262968065634835,-18064,-1614,-1614,-8012.0,-354.0,0.0195969884853852,225000.0,254700.0,18531.0,0.1583846153846153,0.030755
109151,0.0548756718915321,0.7032033049040319,0.6993088314127529,0.6528528988672188,-17405,-924,-924,-9968.0,-454.0,0.0260844584889399,1620000.0,1696981.5,93123.0,0.17245,0.04622
351314,0.0443607880576288,0.5424451438613613,0.389770287595371,0.306436910987907,-10842,-2651,-2651,-10833.0,-534.0,0.0492529053680132,315000.0,414792.0,18400.5,0.2336571428571428,0.020246
286873,0.0512533333333333,0.3962195720630885,0.6558464580967097,0.8265573931246408,-17172,-689,-689,-3774.0,-8058.0,0.4692522711390636,675000.0,675000.0,34596.0,0.1478461538461538,0.04622
434378,0.0510591705398641,0.3523399726917038,0.7015021947306993,0.5750987545317074,-17668,-1209,-1209,-1820.0,-548.0,0.0310165270545619,900000.0,1006920.0,51412.5,0.1020089285714285,0.022625
448826,0.0293572621035058,0.6690566947824041,0.2652563401861944,0.7117711402499808,-16626,-175,-175,-6321.0,-7003.0,0.4212077469024419,900000.0,1078200.0,31653.0,0.4689333333333333,0.031329
437562,0.0731512962175945,0.5442347412142162,0.2892714516227784,0.7757670999437092,-17232,-767,-767,-6482.0,-431.0,0.0250116063138347,292500.0,338832.0,24786.0,0.1573714285714285,0.030755
451448,0.0466104239221808,0.3506958432829587,0.6210576796775966,0.1856282313745545,-9124,-1331,-1331,-1320.0,-518.0,0.0567733450241122,247500.0,299772.0,13972.5,0.15525,0.015221
357669,0.0513101885857397,0.3016248916841194,0.5634995579766136,0.5648707082014466,-13934,-4386,-4386,-7426.0,-6919.0,0.4965551887469499,454500.0,508495.5,26091.0,0.0966333333333333,0.019101
171868,0.099625,0.5744466170995097,0.4883868193704342,0.4367824415773145,-14770,-5598,-5598,-589.0,-2004.0,0.135680433310765,180000.0,180000.0,17932.5,0.2846428571428571,0.018209
199237,0.0793557727974345,0.1014593569914692,0.4346386362607221,0.3421767800055914,-11149,-2325,-2325,-1532.0,-650.0,0.0583011929321015,310500.0,376078.5,29844.0,0.2210666666666666,0.020246
302996,0.0489183318426199,0.7776594425716818,0.1074078899701519,0.5285763038375073,-15079,-5843,-5843,-905.0,-4354.0,0.288745938059553,378000.0,457834.5,22396.5,0.124425,0.018801
155580,0.0423668215945656,0.4974688893052743,0.6340389809759129,0.354089585577354,-14030,-4840,-4840,-8054.0,-273.0,0.0194583036350677,630000.0,704844.0,29862.0,0.1543255813953488,0.030755
408729,0.05,0.7449321846094795,0.7398923612272902,0.8628545694255584,-15692,-5985,-5985,-1273.0,-27.0,0.0017206219729798,1350000.0,1350000.0,67500.0,0.2142857142857142,0.032561
186999,0.028998096144693,0.7136313997323308,0.6144172056704137,0.3757008741286354,-10366,-2488,-2488,-525.0,-2101.0,0.2026818444916071,247500.0,378180.0,10966.5,0.0696285714285714,0.022625
253144,0.036900389538119,0.7016957740576931,0.1596792335026377,0.3241210626278749,-13625,-1761,-1761,-1691.0,-1222.0,0.0896880733944954,675000.0,808650.0,29839.5,0.26524,0.025164
333317,0.0293572621035058,0.5064842396679806,0.6392694350890558,0.8053937249108705,-16063,-4118,-4118,-6831.0,-1100.0,0.0684803585880595,900000.0,1078200.0,31653.0,0.1082153846153846,0.010032
178684,0.0483007263665765,0.1595195404777181,0.4975855344493415,0.1843169332284675,-14497,-1031,-1031,-1639.0,-2011.0,0.1387183555218321,540000.0,678996.0,32796.0,0.2082285714285714,0.020713
176691,0.0428724928366762,0.2044226253763287,0.2651072007852093,0.5903237967591893,-18169,-1718,-1718,-4290.0,-32.0,0.0017612416753811,180000.0,251280.0,10773.0,0.0647027027027027,0.007114
346128,0.0523043478260869,0.5744466170995097,0.5023471645026082,0.1684587285107595,-12329,-4336,-4336,-2256.0,-924.0,0.0749452510341471,103500.0,103500.0,5413.5,0.06015,0.028663
188107,0.0470771073804859,0.6848276586890367,0.7332351585734416,0.2491516242480624,-13172,-4774,-4774,-3633.0,-4596.0,0.3489219556635287,229500.0,277969.5,13086.0,0.0830857142857142,0.006207
367494,0.0263757575757575,0.2707073872651806,0.5703716581598027,0.6425747884244444,-19539,-1671,-1671,-1311.0,-3039.0,0.1555350836787962,742500.0,742500.0,19584.0,0.0621714285714285,0.0105
291602,0.0263796716730702,0.7636399214572418,0.6905659474702333,0.8452019006500141,-16859,-399,-399,-114.0,-882.0,0.052316270241414,1350000.0,1546020.0,40783.5,0.226575,0.02461
327821,0.0292362270450751,0.5513812618027899,0.2341431920283723,0.2550261909469129,-16591,-113,-113,-6385.0,-572.0,0.03447652341631,900000.0,1078200.0,31522.5,0.35025,0.008068
332311,0.0489368421052631,0.2392262794694045,0.5888160723108636,0.6863429185614184,-12731,-5064,-5064,-3427.0,-5155.0,0.4049171314115152,427500.0,427500.0,20920.5,0.18596,0.020713
285895,0.0482654600301659,0.6610235391308081,0.6962144267119089,0.5226054987463234,-11333,-1810,-1810,-1212.0,-3507.0,0.3094502779493514,675000.0,835380.0,40320.0,0.3584,0.009175
253785,0.1030018761726078,0.4329616670974407,0.6774227182900853,0.6262678417924602,-17860,-1391,-1391,-4301.0,-4741.0,0.2654535274356103,225000.0,239850.0,24705.0,0.1098,0.04622
280741,0.04810662041257,0.1110424022694314,0.4787702987149992,0.4338012795697174,-10119,-516,-516,-3811.0,-1364.0,0.134795928451428,454500.0,508495.5,24462.0,0.1874482758620689,0.019101
108061,0.0488920530390673,0.3376727217405312,0.4972684629122224,0.2171752743824818,-10544,-1871,-1871,-196.0,-183.0,0.0173558421851289,355500.0,505665.0,24723.0,0.2034814814814814,0.025164
269845,0.0642049166938908,0.2636468134452008,0.2670245088709761,0.3468577769527553,-13301,-4196,-4196,-6797.0,-4344.0,0.3265919855649951,360000.0,440784.0,28300.5,0.157225,0.018801
456084,0.0324533333333333,0.475849908720221,0.6129293040126128,0.3830955868394119,-14007,-1177,-1177,-2395.0,-2021.0,0.1442850003569643,675000.0,675000.0,21906.0,0.2212727272727272,0.020246
113958,0.0276104553445511,0.5691487713619409,0.4928462054059929,0.1074589727336732,-10516,-2171,-2171,-630.0,-3423.0,0.3255039939140357,1017000.0,1164667.5,32157.0,0.1588,0.0072739999999999
236284,0.0979549718574108,0.7490217048463391,0.6414349668171517,0.8777328606030329,-24716,-4582,-4582,-2733.0,-2874.0,0.1162809516102929,225000.0,239850.0,23494.5,0.0652625,0.031329
262224,0.0275940491473181,0.1245194708919845,0.0651466811707694,0.6853220446535262,-15813,-603,-603,-405.0,-1086.0,0.0686776702712957,1206000.0,1381113.0,38110.5,0.14115,0.020246
175895,0.0323526725127883,0.326475210066026,0.6324188626125605,0.3880775519448712,-9791,-2465,-2465,-1049.0,-257.0,0.0262485956490654,1080000.0,1379376.0,44626.5,0.1239625,0.04622
440947,0.0515939518330916,0.1997705696341145,0.499395058418552,0.400583345071837,-17162,-706,-706,-1505.0,-1921.0,0.1119333411024356,162000.0,238981.5,12330.0,0.0913333333333333,0.025164
405335,0.0512006912167798,0.5937175866150576,0.4661698308580726,0.3658560170720678,-10693,-3153,-3153,-281.0,-1413.0,0.1321425231459833,810000.0,906228.0,46399.5,0.17185,0.0105
340268,0.0324024889968128,0.3296550543128238,0.4979846099750512,0.3044603496640373,-14284,-4484,-4484,-2554.0,-1308.0,0.0915709885186222,742500.0,889515.0,28822.5,0.1281,0.007305
287201,0.05,0.6801388218428291,0.5375107124688595,0.3123579884876754,-15415,-4222,-4222,-6046.0,-2908.0,0.1886474213428478,337500.0,337500.0,16875.0,0.15,0.0084739999999999
394852,0.0324113672326048,0.5046813193144684,0.0663163245935016,0.5140627725857776,-14978,-5172,-5172,-4971.0,-2605.0,0.1739217519027907,603000.0,841788.0,27283.5,0.1837272727272727,0.00823
426596,0.05,0.5849900404894085,0.687933721485537,0.6329055392906319,-14563,-4270,-4270,-1665.0,-2918.0,0.2003708027192199,630000.0,630000.0,31500.0,0.14,0.025164
363053,0.05,0.4578995512067301,0.6234529391127784,0.3685035347392664,-11021,-3429,-3429,-5693.0,-782.0,0.0709554486888667,810000.0,810000.0,40500.0,0.15,0.072508
